Accession;T1-02B001;T2-02B001;T3-02B001;T4-02B001;T5-02B001;T6-02B001;T7-02B001;T8-02B001;T1-02B002;T2-02B002;T3-02B002;T4-02B002;T1-02B004;T2-02B004;T3-02B004;T4-02B004;T5-02B004;T6-02B004;T7-02B004;T8-02B004;T1-02B006;T2-02B006;T3-02B006;T4-02B006;T5-02B006;T6-02B006;T7-02B006;T1-02B007;T2-02B007;T3-02B007;T4-02B007;T5-02B007;T6-02B007;T1-02B008;T2-02B008;T4-02B008;T6-02B008;T7-02B008;T1-02B009;T2-02B009;T3-02B009;T4-02B009;T5-02B009;T6-02B009;T7-02B009;T8-02B009;T1-02B010;T2-02B010;T3-02B010;T4-02B010;T5-02B010;T6-02B010;T7-02B010;T8-02B010;T1-02A001;T2-02A001;T3-02A001;T4-02A001;T5-02A001;T6-02A001;T7-02A001;T1-02A015;T2-02A015;T3-02A015;T4-02A015;T5-02A015;T6-02A015;T7-02A015;T1-02A020;T2-02A020;T3-02A020;T4-02A020;T5-02A020;T6-02A020;T7-02A020;T1-02A021;T2-02A021;T3-02A021;T4-02A021;T5-02A021;T6-02A021;T7-02A021;T2-02A022;T3-02A022;T4-02A022;T5-02A022;T6-02A022;T7-02A022;T1-02A023;T2-02A023;T3-02A023;T4-02A023;T5-02A023;T6-02A023;T1-02A025;T2-02A025;T3-02A025;T4-02A025;T5-02A025;T6-02A025;T7-02A025;T1-02A029;T2-02A029;T3-02A029;T4-02A029;T5-02A029;T6-02A029;T7-02A029
E7EM64;6,566666667;6,704849979;63,6;79;20,36666667;22,9;25,86666667;33,03333333;5,1;9,8;87,9;1,4;3,566666667;4,6;4,6;44,16666667;49,43333333;24,76299207;39,16666667;41,2;6,9;2,7;65,2;130,8;1,1;57,3;10;15,1;5,9;3,7;18,3;2;9,1;3,3;5;11,4;1,5;1,8;249,6;55;17,9;3,8;50;16,5;35,3;25,8;23,6;9,8;12,3;20,5;12,5;7,8;11,8;10,3;33,03333333;11,84350923;12,5;9,366666667;15,53333333;12,5;9,366666667;11,33052768;6,183230819;10,03561023;12,46358045;10,29459372;11,5247653;12,01035934;4,053637485;2,913070284;3,714549938;57,57552404;2,227188656;46,40875462;6,5351418;13,79832603;2,351534476;4,344360303;2,391390992;1,960940614;2,590673575;0,813072937;0,641073425;2,795378308;0,648527767;1,535594484;1,326872903;0,931792769;33,55418836;20,46852816;20,82347373;17,17936583;13,27496451;17,93658306;7,052058111;0,242130751;2,814769976;0,506961259;1,210653753;2,09594431;0,605326877;14,19359791;0,683196438;1,028632839;0,391494588;0,836723728;0,506640055;1,067014662
E7ENY0;112,8;234,1;37,6;87,4;34;21,7;32;11,3;58,4;61,1;51,3;14,9;109,5;62,2;234;2,9;5,1;2,8;1,6;21,3;40;22,1;50,4;47,8;76,3;56;54,2;64,6;41,3;24,3;39,9;14,9;35,7;47,7;107,1;29,8;24,3;24,7;613,9;756,6;219;93,6;838,3;92;388,5;126,1;70,5;42,2;24;67,7;13,5;19,8;17,3;17,5;56,19853105;24,34898731;32,87335856;13,37636323;12,17449366;33,67460494;7,456042733;25,21788024;19,56705089;16,39021647;28,50716896;24,57126792;27,41073939;37,75653641;31,88067445;8,326848249;25,81063554;28,04150454;25,18806744;40,28534371;13,07392996;61,60531697;31,08384458;31,59509202;24,48875256;24,79550102;37,06543967;22,34151329;34,59094519;15,17077045;43,76489277;5,83796664;27,95869738;29,30897538;55,09001637;22,91325696;36,23567921;32,86415712;20,09819967;19,63993453;53,31217771;15,54938516;45,22015073;23,80007933;19,83339944;43,67314558;14,95438318;44,69311631;23,02475415;22,68565615;26,07663615;17,09053917;24,27941675;16,61580197
E7ENZ3;27,42545924;40,76023605;36,95797198;26,26407369;25,10562597;35,5646537;16,56659996;11,36141774;19,02773389;27,21384288;17,60466397;20,40023341;42,99556465;23,45957011;16,60283848;18,15748177;18,15748177;20,89119769;29,50043584;18,6561826;28,12701929;28,89381352;32,03420843;19,64492327;20,77106789;16,84041969;24,51713396;39,84553788;48,06858296;48,06858296;28,5506333;30,14511196;20,54830439;37,04103429;27,84177581;24,51713396;20,77106789;37,604913;28,12701929;18,04460464;17,88447407;20,03938051;11,98468123;14,59212153;11,23557704;28,41894596;22,76386616;37,04103429;28,97685458;28,97685458;28,97685458;28,97685458;28,97685458;37,04103429;55,66018424;74,53428864;16,23336745;24,33981576;32,40532242;22,04708291;15,92630502;40,36308623;25,02269289;20,69591528;45,38577912;54,3419062;44,47806354;29,37972769;33,75583722;21,04736491;46,66444296;14,84322882;48,5323549;12,97531688;15,67711808;72,11838006;16,54205607;35,17133956;20,93457944;17,44548287;31,15264798;12,55451713;29,18859042;12,46192191;27,08391027;13,98504569;27,16698975;28,02547771;26,51498085;15,07096193;12,54787114;10,79071863;10,74566344;8,335210633;27,88990826;12,82364934;28,88888889;15,88175331;15,98369011;15,61671764;11,64118247;34,59495352;36,16644533;43,16069057;38,93315626;30,14608234;28,10978309;29,34926959
E7EQB2;11,2;53,2;34,4;162,8;47,6;33,4;46,6;48,5;35,4;48;244,9;89,3;7,9;15,6;86;311,8;375,9;708,2;813,8;1290,3;19,4;20,7;233,2;452,9;61,9;729,8;102,6;8;29,6;25,4;138,9;11,6;45;10,8;15,5;128,3;15,2;16,3;20,5;89,4;32,1;173,8;92,3;30,2;102,3;141,9;10,4;19,2;7,6;27,6;42;8,3;12,1;24,2;244,3037975;235,443038;31,47679325;31,13924051;32,06751055;57,46835443;38,2278481;59,81359649;10,52631579;19,29824561;27,30263158;25,38377193;13,04824561;11,62280702;103,0035336;16,7844523;16,07773852;54,71142521;22,55594817;136,5135453;40,6360424;168,9849624;13,59649123;17,48120301;15,6641604;22,05513784;27,81954887;16,79197995;22,83464567;40,94488189;25,98425197;17,99775028;46,23172103;30,70866142;307,4489796;26,73469388;126,0204082;64,89795918;117,6530612;33,87755102;389,8674242;27,65151515;79,16666667;29,16666667;24,14772727;38,16287879;23,48484848;386,6220736;20,95875139;40,02229654;38,57302118;24,97212932;39,46488294;12,1516165
E7EQN5;174,4400527;204,8089592;194,6946947;128,7356322;165,0650651;285,440613;100,6006006;51,23042506;132,0610224;146,1945232;99,06721695;108,6613657;319,2528736;103,9272031;165,6972409;67,32542819;67,32542819;220,1643942;251,3483384;132,7326651;179,2490119;122,5941409;348,8963583;115,9254545;113,7931034;91,11702538;106,7732116;215,5172414;172,6712856;172,6712856;122,1613885;138,9249194;96,48248432;190,7088123;129,9809611;106,7732116;113,7931034;302,2988506;179,2490119;220,059657;103,7810688;278,5743584;100,2982849;111,6132869;70,54153805;130,2302302;134,4210471;190,7088123;143,0628905;143,0628905;143,0628905;143,0628905;143,0628905;190,7088123;760,6321839;718,1034483;66,09195402;146,5517241;116,954023;122,7011494;72,12643678;463,2794457;106,4665127;110,8545035;147,8060046;167,2055427;203,0023095;75,75057737;448,048048;17,11711712;210,5105105;86,78678679;289,4894895;200,6006006;84,08408408;531,5068493;180,8219178;114,3835616;107,3059361;98,63013699;244,9771689;139,2694064;128,8537549;11,06719368;114,4268775;6,324110672;224,3083004;184,5849802;403,3557047;178,2997763;78,52348993;59,95525727;15,21252796;44,07158837;294,3037975;89,02953586;195,1476793;67,51054852;74,05063291;92,82700422;93,45991561;556,5989848;130,4568528;182,2335025;170,5583756;168,7817259;249,2385787;108,3756345
E7EQV3;84;85,7;85,8;77,9;25,5;6,7;9,4;1,9;85,1;125,3;134,5;124,6;68,3;131,8;271,3;4,3;3,6;6,2;9,9;7,5;58,4;41,4;456,7;119,5;53,4;12,2;18;30,7;54,1;36,6;47;24,3;12;1,1;8,8;17,3;0,3;7,1;235,7;348,5;142,3;35;349,4;38;229,1;20,5;86,7;153;110,7;133;148,5;72;87,7;100,3;128,1333333;39,46666667;45,43333333;47,76666667;84;45,43333333;47,76666667;45,9;35,96666667;35,96666667;35,96666667;35,96666667;35,96666667;35,96666667;45,9;45,43333333;35,96666667;74,1;35,96666667;84;45,43333333;45,9;35,96666667;26,06666667;26,06666667;29,53333333;35,96666667;35,96666667;37,56666667;43,66666667;47,76666667;47,76666667;45,43333333;45,43333333;35,23333333;68,23333333;45,43333333;45,43333333;29,53333333;32,23333333;29,53333333;37,56666667;47,76666667;29,53333333;37,86666667;29,53333333;45,9;35,23333333;62,4;27,66666667;99,9;97,1;68;27,66666667
E7ESJ7;39,19501134;39,19501134;36,82363848;30,74848281;28,1523938;44,17846707;44,02112834;21,89440994;29,2418038;49,93328101;25,53035507;24,10604352;45,76309283;30,90582153;26,34575569;12,0861678;12,0861678;38,13132695;28,43202208;34,08060363;44,45578231;64,97156967;71,86537664;26,29457174;28,1523938;26,45191047;22,02556539;28,1523938;93,11172669;93,11172669;45,2608168;59,14070224;55,12828368;24,10604352;24,10604352;22,02556539;28,1523938;44,94268375;44,45578231;23,88716356;28,61512493;29,89441017;15,37267081;16,70103644;17,13345321;28,65044859;27,27663329;25,53035507;28,1523938;28,1523938;28,1523938;24,85842525;28,1523938;28,1523938;99,76399191;72,11732974;32,87255563;27,07349966;35,33378287;29,83816588;27,54551585;81,55124654;56,95290859;80,88642659;81,1634349;95,40166205;102,7700831;72,18836565;69,09039405;24,10604352;49,338238;30,90582153;48,63230892;41,76321376;40,84165835;44,66076696;22,18289086;25,42772861;17,69911504;22,94985251;17,22713864;29,61651917;53,0952381;5,850340136;37,31292517;3,197278912;53,06122449;27,21088435;35,01552795;14,67391304;21,97204969;21,66149068;22,04968944;9,472049689;28,48551121;19,95626025;29,14160744;15,47293603;11,70038272;67,90595954;12,79387644;40,63768116;17,44927536;22,60869565;37,15942029;23,65217391;23,36231884;11,24637681
E7ETM0;158,7333333;52,73333333;7,566666667;16,53333333;16,4;25,67530187;48,46666667;38,3;446,3;72,9;37,4;4,6;41,93926089;17,53333333;17,53333333;24,23333333;47,3;26,07099925;57,83333333;31,66666667;286,2;10,5;56,3;5,7;32,2;6,5;9,9;153,7321259;37,43212587;26,91947874;37,8654592;37,8654592;30,45927552;390,9;42;43,3;22,4;45,6;374,4;21;19,3;57;33,8;25,6;40,7;79,1;198,7;51,6;49,2;42,3;65,2;58;55,1;62,8;89,33040615;59,40724479;13,01866081;32,11855104;27,70581778;38,70472009;38,17782656;48,33574826;19,71329506;37,8654592;19,71329506;19,71329506;30,65927552;19,71329506;42,53333333;46,49260885;47,86666667;44,96084888;46,49260885;34,69804658;46,49260885;42,23333333;30,64662839;30,64662839;30,64662839;30,64662839;30,64662839;30,64662839;8,86563987;46,49260885;6,210869021;46,15927552;37,26666667;37,26666667;43,16512296;0,047908017;2,938358352;6,323858192;3,11402108;7,888853401;67,918858;10,4620586;4,470323065;3,925619835;2,535687453;3,794139745;5,634861007;32,03333333;31,28735287;30,65927552;31,28735287;31,28735287;13,56666667;42,23333333
E7EU96;355,9;105,5;23,2;56,2;17,1;11;16,3;25,2;596,5;58,6;50,1;31,9;55,84245077;69,1;79,2;97,4;95,96666667;62,1665064;60,3;98,03333333;160,9;55;145,6;73,4;77,1;71,4;75,2;778,9;171;140,1;118,5;120,7;107,4;498,6;111;37,8;170,7;100,6;1117,1;119,1;78,3;53,8;75,3;26,7;86,6;70,9;352,4;130,8;94,8;104,3;93,2;105,7;80,7;81,4;146,6520788;126,6083151;18,42450766;13,12910284;27,5273523;13,3916849;37,37417943;75,82361885;21,43943234;19,81753675;25,24075013;33,75570198;27,87633046;23,77090725;121,7745396;64,55805981;126,4333333;52,15528811;98,34392804;109,5;87,33333333;282,083958;30,88455772;45,87706147;36,43178411;26,53673163;53,37331334;47,15142429;18,82207578;22,44645799;22,52883031;24,25864909;24,42339374;21,29324547;195,5599408;19,9802664;36,70448939;20,37493833;25,85101135;21,21361618;108,1235698;16,07551487;32,26544622;21,51029748;29,0617849;23,28375286;24,82837529;92,65306122;21,06122449;29,79591837;22;20,81632653;20,28571429;17,63265306
E7EVW7;76,1;53,4;212,1;12,6;42,6;14,9;38,9;25,2;156,6838509;144,9594454;21,1;153,5;128,2666667;48,9;65,5;1,7;3,9;96,71718427;10,93333333;5,6;241,7;127,8;1,1;13,2;15,3;0,4;3,6;180,3;73,7;69,9;10,9;45,6;15,9;93,58199344;43,4;31,48921469;24,13333333;105,3666667;393,4;92,9;246,5;10;163,4;254,6;18,1;10,2;193;155,6;244,6;39,2;147,4;404;382,1;119,8;52,94520562;50,44147891;151,3666667;153,5;151,3666667;151,3666667;153,5;66,72443674;26,25649913;77,20970537;136,2218371;141,507799;62,47833622;73,22357019;50,44147891;153,5;42,13333333;160,3892147;39,58921469;151,3666667;153,5;64,86349848;53,18503539;39,13043478;37,96764408;79,01921132;35,49039434;47,32052578;61,43333333;143,6;153,5;153,5;180,9;153,5;180,9;228,5846791;151,3666667;180,9;153,5;131,1;42,13333333;45,17307044;153,5;153,5;162,9101449;61,43333333;70,45588136;48,19875776;96,02484472;76,21118012;303,3540373;241,552795;303,9751553;94,7826087
E7EWE1;59,2;313;74,5;49,9;19,9;16,8;18,1;61,2;9;123,7;21,8;8,2;1400,7;72,1;80,3;71,1;79,6;84,5;7,9;3,7;83,8;44,5;63,5;57,1;91,8;52,7;41,5;199,9;141,7;108,6;43,1;58,8;68,2;128,716417;81,2;41,47407154;59,72617783;27,93333333;9,1;277,7;12,7;4,5;107,2;7,4;307,7;26,6;86,3;178,3;101,4;103,3;231,3;41,5;47,9;50,5;114,6298264;73,18455544;10,06021962;22,4229543;27,52391073;13,35458732;52,17853348;77,78977682;96,94024478;21,8862491;50,43196544;48,38012959;71,92224622;30,99352052;43,31935291;12,34272019;33,55302576;37,86698622;152,6962253;31,18633913;29,68843619;90,29391661;14,49077239;21,05263158;22,52221463;19,95898838;25,66643882;31,57894737;37,03951775;16,10850636;25,51908908;12,59209645;18,55324849;12,89350301;48,79303522;10,68460625;8,587257618;6,964780372;10,68460625;7,320933914;26,95501062;2,896312029;6,082255262;2,64529832;3,359721954;5,676771578;5,90847654;39,08140814;30,85808581;44,93949395;23,92739274;17,65676568;11,71617162;17,90429043
E7EWW9;38,1;181,3;93,8;425,6;65,4;72;48,5;28,1;40,4;31,1;112,6;55,5;85,4;84,2;124,8;581,1;238,6;231,2;331,7;223,4;33,2;53,2;492,5;350,8;82,1;225,1;253,8;82,35294118;90,46666667;97,63333333;86,9681606;97,63333333;119,0239963;56,5;88,8;88,8;129,7;130,4666667;82,35294118;83,76666667;69,20149393;296,3333333;66,06666667;75,5;84,3;323,8;66,4;71,7;66,7;126,4;93,2;73,3;101,8;78,1;66,4;84,3;84,3;88,8;88,8;84,3;88,8;84,3;84,3;52,53333333;84,3;84,3;84,3;84,3;88,8;88,8;92,6;141,6;84,3;141,6;88,8;70,23333333;144,4666667;84,3;84,3;84,3;84,3;84,3;61,20448179;137,394958;55,74229692;29,9719888;85,85434174;100;52,53333333;56,71811391;84,3;52,53333333;126,7666667;52,53333333;70,23333333;62,5681606;84,3;62,5681606;63,4155929;62,5681606;56,7155929;84,3;103,1333333;46,68076564;56,71811391;46,6;46,6;52,53333333
E7EX17;12,50547114;7,8221722;12,50547114;55,79392713;45,23854186;71,41455036;61,16309635;64,07802724;202,7944638;63,82193596;49,74317262;36,4;70,56802846;63,5872899;70,56802846;38,56666667;54,7;56,10354558;43,13333333;38,56666667;36,64081873;36,83002564;50,23333333;55,79392713;49,63333333;64,06285118;33,4018018;550,1;69,3;69,5;43,9;28,5;50,9;188,2813168;47,23333333;25,93513514;51,21209668;41,1;36,64081873;49,43333333;41,4;67,96309635;43,06666667;45,70983928;47,37650595;13,56843619;322,1;66,2;67,8;55,9;26,2;36,8;52,8;36,7;52,22672065;95,1785057;44,82885536;49,42951785;42,47331616;74,05226353;74,23629003;60,9;13,46021021;13,46021021;47,3;39,95840841;34,46846847;13,46021021;8,722566123;12,04276871;8,85387357;225,6424686;5,890076909;104,0892891;22,77246295;11,31756757;9,102852853;6,737987988;5,405405405;6,475225225;12,10585586;7,188438438;48,87876334;43,86666667;36,4;51,64543001;36,4;36,4;58,62616857;65,9060238;51,58408784;51,64543001;36,4;48,87876334;47,3;48,87876334;36,4;48,87876334;24,01266266;55,85526929;36,04723181;47,3;39,61107985;36,20878898;43,18529493;50,72193596;53,48860263;57,41209668
E7EX73;22;76,4;59,1;2,8;14,5;1872,2;580;2143,9;194,2;56,4;147,1;16,6;88,36666667;629,8333333;50;73,36666667;73,36666667;64,13655057;55,5;73,36666667;127,7305322;84,88485042;132,6467787;72,63974017;29,16666667;99,00368597;79,35913442;167,1708683;119,2932187;119,2932187;119,2932187;86,06934741;120,7258835;81,3492588;77,2291988;79,35913442;25,26666667;56,06495818;86,99795779;50,79857626;47,51544588;95,87703081;165,4564869;64,97261855;169,6238729;167,6470588;167,1708683;81,79719888;167,1708683;96,90359812;167,1708683;71,62262863;56,5977591;167,1708683;73,36666667;129,4142718;79,35913442;64,20438043;74,93153266;74,93153266;64,68057091;284,3839542;101,4326648;169,4842407;152,8653295;103,2951289;101,7191977;91,26074499;104,6218487;77,31092437;75,88235294;488,0672269;113,1092437;137,7310924;312,5210084;211,360799;76,77902622;100,7490637;55,05617978;82,2721598;81,02372035;58,1772784;81,93782619;80,92247043;81,93782619;90,0014447;57,82170068;47,00640683;27,97650828;49,17245061;68,0192205;97,43726642;95,19487453;379,1777896;131,3818924;61,67460858;76,8550034;84,07079646;149,6255956;43,77127297;34,51327434;102,279924;29,63901203;34,83217226;34,64217859;46,35845472;44,90183661;31,72894237
E9PB90;20;275,5;171;155,5;67,2;29,6;85,9;46,6;182,9710145;105,2488758;100,4101834;81,53067679;138,456673;84,1;171,2333333;84,1;69,04761905;69,04761905;84,1;84,1;182,9710145;106,5648446;133,7974504;110,1508539;78,56698292;76,98851267;58,92527316;144,8160074;170,7663451;170,7663451;110,3667751;137,6473741;68,65795795;142,6654697;106,8865763;53,58157153;81,53067679;133,71284;182,9710145;200,508607;154,9369418;133,7974504;123,6286099;109,7194374;87,70728488;87,62983947;87,70728488;142,6654697;106,8865763;106,8865763;106,8865763;106,8865763;106,8865763;142,6654697;269,6394687;243,1688805;59,10815939;76,09108159;73,33965844;98,86148008;69,63946869;142,5241158;57,5562701;78,77813505;185,3697749;156,9131833;170,0160772;92,1221865;383,427762;15,01416431;174,9291785;45,04249292;183,427762;62,46458924;64,44759207;256,3735861;76,15219721;102,1168274;76,15219721;76,15219721;111,0354062;111,0354062;225,1552795;42,39130435;164,7515528;47,36024845;206,3664596;117,3913043;151,7774883;117,36567;80,61353574;73,02340291;49,70040835;103,4940344;256,3735861;105,2488758;194,5040733;81,53067679;153,1821003;81,53067679;153,1821003;182,9710145;140,2738432;142,6654697;198,757764;117,36567;81,53067679;81,53067679
E9PBS1;147,5666667;84,23021531;27,73333333;49,2;19,16666667;40,25968844;61,33333333;42,5;37,7;40;74,1;13,4;50,70602168;16,96666667;16,96666667;31,8;39,06666667;30,49603058;43,66666667;28,4;30,7;19,5;47,2;36,3;10,6;27,4;20,8;4,5;7,8;7,6;37,2;7,5;30,6;197,7;210,1;34,9;167,9;93,1;195;104,4;21,1;14,3;111,4;38,6;102,8;42,6;84;65,5;40,4;38,3;18,9;40,6;27,8;26,2;92,04700738;73,76332331;33,61574201;33,56108226;32,0852692;46,26947253;49,41240776;22,82026303;6,819288846;9,084266926;17,51095957;17,21870434;13,95518753;12,29907453;20,37157053;14,58198315;7,690645928;101,6418233;8,036292936;179,9092677;24,2168935;17,53333333;17,43333333;7,801185257;8,87278779;9,400876766;17,17309628;17,43333333;69,5;41,83333333;54,05555556;21,88888889;54,33333333;82,66666667;86,38743455;130,104712;107,8534031;190,7068063;200,3926702;53,27225131;49,6010296;10,11583012;22,65122265;8,442728443;9,111969112;20,56628057;7,181467181;22,25475842;16,56905808;20,52220595;26,47632992;13,1283553;25,40263543;11,95705222
E9PBW4;9,4;4,4;3,7;1;0,7;0,6;0,6;1,2;5,6;6,5;24,3;1,5;19,8;8,1;21,8;183,7;53,5;182,6;488,3;464;2,8;3,8;10,4;1,3;0,8;1,4;1,8;1,1;1,9;7,1;5,3;2,9;3,9;2;6,8;0,7;0,3;0,9;0,4;9,6;1,7;11,4;8,2;1,1;2,1;18,1;2,7;1,8;1,2;3,6;0,6;0,9;0,4;1,8;0,78125;0,893409653;0,483446782;0,506652228;1,40779703;1,253094059;1,287902228;10,07655332;1,596344431;2,344074536;4,438905703;4,533855558;5,162898344;4,640674144;2,689663491;3,54601375;6,193462791;11,39790134;3,057532264;8,744421662;4,094801592;2,337573049;1,168786525;0,923243137;1,168786525;1,036193095;1,262093012;0,653145411;0,699948152;1,870231835;0,859195615;0,707355011;0,785127028;0,874009333;21,17800218;0,622778931;16,06206678;3,567784385;7,832236726;0,914816509;1,739130435;0,682011935;1,023017903;1,026427962;0,825234442;1,040068201;0,968456948;2,466621408;1,409497947;0,413797562;0,682119419;1,157340058;1,567904827;0,733844115
E9PC52;27,85447225;31,52142652;148,6;71,66666667;125,1333333;76,7539017;142,0333333;78,23899371;97,51170315;153,0264063;89,89932448;121,1;134,5679012;127,9;127,9;22,03333333;18,66666667;89,52512716;122,4333333;40,23333333;776,5;290,1;35,4;144,5;74,1;11,2;19,5;2,8;3,3;0,3;59,3;1,2;18,6;20,9649698;21,26666667;23,10507757;39,23452131;35,4;946;793,3;161,4;27,6;211;86,4;330,3;9,4;869;547,5;447,7;329,7;243;302,8;364;220,3;127,4633124;147,2396925;63,52201258;65,89797345;122,0824598;134,3815514;97,90356394;352,9639175;115,2061856;182,9896907;206,7010309;131,8298969;98,58247423;66,8814433;34,46937015;16,00517688;33,77911993;69,37014668;26,31578947;122,1742882;23,46850733;27,29196051;31,24118477;5,782792666;8,815232722;9,167842031;30,8180536;22,63751763;135,0858935;126,9;63,27568667;153,3345213;217,4;121,1;163,8993711;58,23899371;132,7044025;62,13836478;39,87421384;33,96226415;149,3387589;70,39674466;66,02238047;32,55340793;74,66937945;108,0366226;44,76093591;116,8666667;123,2989149;41,80645114;139,5785795;123,2989149;128,6333333;97,2
E9PCY7;80,92901537;119,7778072;82,43333333;67,56666667;95,6;100,2874087;44,6;119,1333333;235,2;229,3;64;64,1;117,3412029;76,76666667;76,76666667;41,1;48,33333333;63,19923427;31;65,46666667;249,6;145,4;55;39,5;79;62,4;5,9;168,3;144,8;68,6;99,2;95,2;74,1;143,885658;113,0666667;87,60064568;100,4187184;60,9;405,9;330,3;149,8;1,4;229;44,5;61,7;27,6;199;156,3;130,8;83;144,7;46,4;86;120,3;129,005059;128,920742;107,841484;97,55480607;114,9241147;108,1787521;131,9561551;86,37200737;99,81583794;69,24493554;101,0128913;132,7808471;130,2025783;74,49355433;93,97163121;95,86288416;154,1371158;171,1583924;109,2198582;166,78487;86,5248227;136,440678;102,7845036;91,28329298;68,40193705;114,2857143;101,5738499;159,2009685;140,1373896;35,0343474;95,9764475;23,84690873;94,11187439;52,69872424;124,506914;107,285385;84,59291737;92,51871838;80,26666667;107,285385;93,61207898;116,8408827;145,5284553;81,8815331;93,84436702;83,15911731;59,23344948;92,16335541;128,2560706;173,2891832;197,0198675;119,3156733;142,2737307;136,0927152
E9PDP5;484,0044743;286,1236627;207,2607261;224,0784314;250,2475248;258,5882353;169,0594059;158,834766;322,1165951;194,2061577;204,3705826;167,049959;207,372549;160,3137255;214,2311366;204,2505593;204,2505593;270,0128912;216,9732528;142,1501367;475,5033557;187,1455796;364,2867858;280,9980336;206,745098;217,2333277;197,5429975;241,2453892;238,1804623;238,1804623;209,7897092;263,3005183;296,6142914;177,4806834;165,4910385;197,5429975;206,745098;335,2156863;475,5033557;341,6427889;232,4652691;389,6177645;290,9264565;294,4249885;180,9459125;126,0726073;259,7897092;177,4806834;192,3234323;192,3234323;192,3234323;192,3234323;192,3234323;177,4806834;12;207,5294118;501,8823529;257,6470588;118,3529412;296,2352941;66,35294118;35,5704698;422,5950783;400,8948546;305,3691275;219,01566;190,1565996;236,4653244;30,94059406;9,405940594;252,970297;228,2178218;213,1188119;342,0792079;155,6930693;374,9385749;580,3439803;52,33415233;177,1498771;363,1449631;508,5995086;576,1670762;366,7785235;84,22818792;392,2818792;73,15436242;604,3624161;455,3691275;271,0601719;464,756447;289,1117479;104,8710602;82,52148997;118,9111748;154,0740741;134,8148148;545,1851852;283,7037037;218,0246914;188,1481481;195,8024691;537,6623377;372,7272727;30,73593074;192,6406926;273,1601732;661,038961;58,00865801
E9PEW8;5,966666667;15,36666667;15,36666667;1,233333333;19,93333333;2,06624706;6,666666667;2,023862505;2,114794329;1,532330939;3,1;5,1;1,766666667;4,8;20,06666667;21,93333333;3,1;2,129823892;6,666666667;21,93333333;2,114794329;1,578953949;3,1;1,233333333;9,533333333;3,1;3,1;3,4;0,9;58,3;1;12,5;6,5;1,8;14,3;1,8;30;23,3;1,613791934;5,666666667;24,40848539;1,233333333;5,666666667;6,933333333;5,1;3,1;5,966666667;24,5;5,666666667;1,233333333;24,2;1,233333333;24,2;9,533333333;6,666666667;1,233333333;3,1;23,93333333;5,1;5,1;5,308485388;20,06666667;5,445620616;5,445620616;23,93333333;20,23713523;24,40848539;5,445620616;20,06666667;5,1;23,93333333;1,832330939;20,57515205;5,1;5,1;1,144382987;4,650645305;1,271536652;2,425456164;1,411405684;2,819632526;2,107572001;5,1;3,1;5,1;6,666666667;5,1;5,1;5,1;2,960561172;5,1;5,1;5,1;5,1;5,1;4,970468561;5,439877509;5,1;5,190512217;5,1;5,398997605;5,1;1,7027995;24,2;1,7027995;24,2;23,93333333;24,2
