Accession;T1-02B001;T2-02B001;T3-02B001;T4-02B001;T5-02B001;T6-02B001;T7-02B001;T8-02B001;T1-02B002;T2-02B002;T3-02B002;T4-02B002;T1-02B004;T2-02B004;T3-02B004;T4-02B004;T5-02B004;T6-02B004;T7-02B004;T8-02B004;T1-02B006;T2-02B006;T3-02B006;T4-02B006;T5-02B006;T6-02B006;T7-02B006;T1-02B007;T2-02B007;T3-02B007;T4-02B007;T5-02B007;T6-02B007;T1-02B008;T2-02B008;T4-02B008;T6-02B008;T7-02B008;T1-02B009;T2-02B009;T3-02B009;T4-02B009;T5-02B009;T6-02B009;T7-02B009;T8-02B009;T1-02B010;T2-02B010;T3-02B010;T4-02B010;T5-02B010;T6-02B010;T7-02B010;T8-02B010;T1-02A001;T2-02A001;T3-02A001;T4-02A001;T5-02A001;T6-02A001;T7-02A001;T1-02A015;T2-02A015;T3-02A015;T4-02A015;T5-02A015;T6-02A015;T7-02A015;T1-02A020;T2-02A020;T3-02A020;T4-02A020;T5-02A020;T6-02A020;T7-02A020;T1-02A021;T2-02A021;T3-02A021;T4-02A021;T5-02A021;T6-02A021;T7-02A021;T2-02A022;T3-02A022;T4-02A022;T5-02A022;T6-02A022;T7-02A022;T1-02A023;T2-02A023;T3-02A023;T4-02A023;T5-02A023;T6-02A023;T1-02A025;T2-02A025;T3-02A025;T4-02A025;T5-02A025;T6-02A025;T7-02A025;T1-02A029;T2-02A029;T3-02A029;T4-02A029;T5-02A029;T6-02A029;T7-02A029
Q12906;21,1;13,3;6,5;253,3;11,6;263,3;852,4;51,8;4,7;9,4;287,5;8,1;;;;;;;;;1,9;3,7;225,9;196;5,3;74,1;29;8,5;6,8;9,3;100,2;7,9;45,9;;;;;;;;;;;;;;64,6;37,5;18,9;104,1;43,2;38,2;40,2;39,1;114,845173;66,66666667;95,08196721;88,3424408;76,41165756;92,16757741;83,42440801;42,29452055;29,33789954;44,40639269;28,99543379;18,32191781;18,26484018;24,48630137;107,0542636;137,8294574;48,91472868;100,5426357;69,6124031;146,3565891;103,0232558;76,33969119;43,82379655;13,07901907;12,26158038;15,30426885;26,88465032;19,34604905;38,45144357;571,9160105;36,08923885;225,5905512;29,92125984;198,9501312;108,1139404;30,988347;48,89943893;101,2947777;92,6629262;39,57703927;100,7284768;28,01324503;59,13907285;46,22516556;37,8807947;72,84768212;34,43708609;117,5257732;9,049255441;17,98396334;10,71019473;18,84306987;17,29667812;5,326460481
Q12907;15,3;35,7;55,1;27,5;58,5;57,6;40,1;29,2;204,6;36;12,4;16,5;343,3;7;4,7;139,5;0,8;2,2;6;6,2;;;;;;;;;;;;;;474,7;5,1;9,8;22,2;11,1;;;;;;;;;47,3;47,8;46,1;52,4;74,2;28,6;65,9;88,6;108,6660175;115,8714703;132,6192795;215,3846154;192,0155794;68,45180136;131,7429406;117,6681614;202,7802691;105,3811659;82,42152466;104,8430493;141,4349776;112,3766816;158,5365854;88,29268293;119,3902439;374,2682927;99,87804878;241,9512195;133,5365854;73,33333333;104,6994536;207,5409836;208,7431694;111,3661202;156,8306011;204,6994536;97,37089202;28,07511737;155,0234742;30,70422535;73,14553991;110,5164319;169,210174;45,78313253;64,65863454;44,31057564;21,8206158;62,78447122;106,5173116;91,75152749;53,97148676;85,94704684;90,63136456;76,17107943;171,6904277;183,9572193;279,144385;235,0802139;134,5454545;148,342246;101,6042781;234,6524064
Q12979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;296,025641;123,8461538;114,3589744;162,3076923;185,5128205;120,2564103;116,1538462;176,7200754;67,76625825;104,4297832;57,21017908;71,34778511;189,8209237;135,5325165;;;;;;;;;;;;;;492,0892495;2,231237323;44,42190669;23,32657201;25,55780933;27,99188641;384,3373494;23,4939759;64,65863454;25,50200803;40,16064257;38,95582329;27,71084337;491,0973085;51,13871636;143,4782609;46,99792961;19,66873706;31,67701863;17,80538302
Q12996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26,01902174;39,80978261;159,7146739;100,0679348;229,6195652;228,8722826;204,1440217;262,2580645;82,58064516;75,16129032;105,483871;250,483871;168,8709677;111,7741935;129,7146834;22,0598469;178,914405;30,68893528;182,9505915;25,26096033;23,45163535;140,4940924;48,01288937;59,29108485;53,27604726;46,07948443;69,49516649;27,92696026;91,99769718;29,53367876;52,61945884;16,35002879;63,27000576;35,69372481;102,6785714;59,56632653;62,56377551;51,78571429;51,97704082;23,46938776;133,9274739;23,04855562;82,66748617;45,11370621;29,99385372;48,43269822;19,54517517;131,8376068;96,26068376;64,85042735;104,2735043;73,5042735;90,38461538;59,61538462
Q13011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;77,02492212;344,470405;56,93146417;364,4859813;64,71962617;255,9190031;277,7258567;;;;;;;;103,3760186;190,4540163;131,0826542;161,1175786;70,66356228;214,5518044;103,2298137;115,0310559;216,0248447;170,4347826;266,3354037;272,6708075;127,9874214;57,54716981;197,7987421;138,2599581;175,6813417;106,8134172;109,5387841;;;;;;;
Q13043;244,3;226;540,7;27,3;75;104,5;88;43,2;433,9;1209,1;21,9;44,1;;;;;;;;;396,5;655,5;19,3;25,1;19,8;21,7;16,4;85,6;275,1;65,1;22,9;42,8;25,5;;;;;;;;;;;;;;282,1;1144,1;807,3;109,4;529,7;142,5;178,6;268,7;306,3047285;510,7705779;1,576182137;69,43957968;64,9737303;33,18739054;52,53940455;480,8959157;237,8129117;267,8524374;243,8735178;368,5111989;502,2397892;133,9920949;55,43358946;27,5521405;69,26454446;65,20307355;37,76070252;81,55872667;57,73874863;720,4123711;129,8969072;165,5670103;163,5051546;260,8247423;121,2371134;180,6185567;355,6886228;32,53493014;144,7105788;14,77045908;380,8383234;247,7045908;;;;;;;204,1441441;136,5765766;161,8018018;29,36936937;83,42342342;101,2612613;90,09009009;;;;;;;
Q13045;28,6;191,3;150,1;295,9;17,2;10;38,2;18,1;22,1;53,7;283,7;11,7;;;;;;;;;18,8;40,3;94,9;266,7;44,1;59,3;67;58,4;93;86,6;124;58,4;61,1;3,1;31,7;17,4;1,5;3,4;22,4;234,8;53,7;14,9;99;50,6;112,9;194;17,8;27,4;22;211,4;24,2;21,6;34,5;30,7;399,3386243;400,3968254;83,73015873;88,0952381;103,8359788;115,3439153;59,92063492;180,8294931;38,43317972;41,65898618;71,61290323;81,10599078;77,14285714;52,16589862;560,0515464;65,20618557;141,7525773;102,5773196;122,5515464;190,0773196;124,0979381;304,4419134;43,7357631;42,71070615;56,9476082;53,30296128;63,78132118;48,74715262;66,1809816;18,25153374;48,6196319;18,48159509;43,63496933;35,04601227;162,0519159;71,44622991;173,053152;80,59332509;62,79357231;44,00494438;271,5832206;79,8376184;133,6941813;56,96887686;63,19350474;101,217862;51,42083897;178,7719298;83,15789474;100,1754386;74,03508772;48,77192982;45,96491228;54,03508772
Q13057;284,4;163,3;33,7;12,8;2,6;0,9;14,3;19,3;416,6;368,7;28,5;29;;;;;;;;;241,2;82,5;29;31,1;53;51,8;97,4;317;169,3;80,7;65;86,7;55,8;;;;;;196,3;96,8;78;7,9;63,4;39;67,5;30,1;164,8;145,1;214,8;51,8;35,3;52;17,9;7,3;;;;;;;;83,29654157;54,63576159;31,53053716;59,3451067;60,4120677;76,89477557;41,86902134;35,92057762;31,55234657;41,98555957;3,21299639;25,37906137;14,87364621;7,039711191;;;;;;;;25,06501951;4,161248375;20,41612484;7,087126138;26,00780234;15,6046814;;;;;;;46,42724917;11,36616068;17,58607923;8,071084783;11,18104406;19,10403554;3,961495742;50,17245954;31,52029716;37,01247015;30,35287875;12,54974794;15,4152295;19,63385513
Q13093;;;;;;;;;10,1;15;230,9;22,4;;;;;;;;;39,4;91,1;402,8;233,9;160,5;522,8;483,5;23,9;40;88,6;131,2;75,3;102,3;21;42;328,3;124,2;102,9;;;;;;;;;36,5;44,5;69;91,2;78,3;85,3;78,2;103,8;53,04928989;34,25229741;104,0935673;71,09440267;77,36006683;59,81620718;72,09690894;29,71114168;19,11966988;24,2090784;33,01237964;19,02796882;33,65428702;38,23933975;16,59353809;31,51176705;12,72437176;228,6398085;17,07219785;75,18946949;26,76505784;40,07438401;47,41980474;30,91585309;41,23663412;35,51836355;74,43049744;54,25383543;47,50957854;195,5938697;53,63984674;162,2605364;41,25159642;56,25798212;68,9371697;28,94891368;74,04580153;51,55607751;86,4357017;35,81914269;58,81188119;65,94059406;78,21782178;90,79207921;127,7227723;118,5148515;96,73267327;90,30136986;2,246575342;16,16438356;7,287671233;11,89041096;9,97260274;3,726027397
Q13098;64,6;93,4;27,1;197,5;11,1;22,9;15,6;19,3;85;55,4;135,6;11,6;263,8;64,2;92,6;2;1,5;1,8;2,1;0,5;71,9;26;103,7;125,7;19,4;49,6;16,7;220,8;69,9;29,9;58,2;18,8;22,4;203,7;64;21,5;10,6;16,4;118,8;38,5;13,9;117,4;24,1;13,6;30,9;50,5;90,6;33,2;26;37,1;14,9;20,4;12,6;11,3;57,15630885;55,03766478;87,14689266;55,64971751;63,74764595;62,99435028;39,59510358;37,32133404;16,19904711;20,80465855;29,80412917;22,97511911;22,7104288;51,2705135;86,17554859;19,27899687;64,26332288;29,90595611;53,94984326;53,51097179;26,3322884;28,45908086;11,35414107;11,1329565;9,584664537;10,32194642;12,14057508;8,798230523;25,12090274;9,269210102;32,64373992;6,421278882;19,98925309;27,94196668;29,43029667;17,2748753;22,6043581;15,62089787;6,458388028;12,26043581;30,13526266;25,7628185;47,0273671;22,01950299;22,99465241;38,43976093;20,06920415;24,525708;16,7445697;21,61121804;19,38410778;11,7954358;17,73439648;6,681330767
Q13103;22,1;10,9;26,9;4,4;28,3;42,2;34,2;12,3;82,9;78;4,4;115,8;54,6;27,7;18,7;0,4;16,8;0,3;0,6;13,1;42,1;47,4;38,6;29,8;127,6;19,2;38,2;70,9;77,7;132,7;26,9;136,7;26,8;92,7;87,5;67,8;49,9;70,4;82,2;89,1;125,6;0,8;86,6;15,6;33,7;10,8;116,2;135;101,8;43,6;329,9;43,9;146,2;201,3;34,55988456;31,74603175;21,06782107;34,34343434;27,48917749;19,33621934;45,23809524;27,39307536;72,65784114;48,93075356;58,65580448;63,3910387;64,61303462;45,57026477;15,48643283;35,47319656;65,25479815;15,28788882;57,11449371;11,05228326;16,8762409;52,06372194;81,39029689;283,2729906;298,769008;171,8320058;110,7168718;106,2273715;90,81761006;33,83647799;67,98742138;52,38993711;63,20754717;63,27044025;26,65036675;32,70171149;26,46699267;33,49633252;29,82885086;41,50366748;13,68884002;63,16657504;18,19681143;27,65255635;24,29906542;19,02144035;47,88345245;82,83378747;144,5231608;210,626703;112,6430518;124,1961853;96,78474114;334,386921
Q13126;;;;;;;;;4,9;5,1;73,6;5,5;;;;;;;;;58,9;44,8;115,6;181,3;25,5;233,5;154,9;62,7;32;30,8;47,5;49,6;86,3;64,7;49;64,9;25,6;51,2;;;;;;;;;4,3;9,7;15,6;15,3;5,6;14,7;16,7;8,7;79,77150538;93,8844086;91,66666667;43,01075269;105,3763441;58,46774194;36,76075269;87,52886836;99,88452656;102,3094688;113,2794457;89,6073903;108,1986143;136,3741339;22,49093108;34,52237001;16,47521161;149,4860943;11,42684401;252,5392987;27,90205562;34,34016541;40,16540813;22,94138799;15,85760518;19,16576771;38,22366055;34,55591514;73,012939;74,58410351;86,32162662;55,82255083;88,26247689;73,93715342;80,42831648;46,22248662;154,907793;59,42891136;59,90481856;52,88518739;95,7562568;95,64744287;128,6180631;78,01958651;79,86942329;77,04026115;77,04026115;98,8372093;38,63049096;55,68475452;56,84754522;43,66925065;72,48062016;50,25839793
Q13131;293,2;187,6;151,6;27,3;8,6;4,8;24,6;5,3;245,4;196,7;17,6;10,7;419,4;111,7;110,5;13,5;1,3;8;4,3;10,2;303,8;68,2;15,3;26,2;118,5;0,3;16,3;428,3;79,9;82,5;23,4;65,1;12,9;439,6;97,6;20,8;15;12,2;386,9;279,7;54,5;30,8;118,5;5,3;10,3;16,4;226,4;81,9;59,1;91,9;71,7;20;27,7;36,9;501,1363636;451,7045455;47,95454545;48,40909091;80,22727273;53,63636364;40,56818182;517,8294574;48,99224806;106,6666667;149,3023256;233,9534884;246,9767442;66,04651163;330,7352941;4,705882353;177,9411765;13,23529412;118,0882353;25,14705882;23,08823529;374,4047619;60,71428571;40,0297619;39,88095238;62,20238095;65,0297619;44,04761905;48,99645809;8,146399055;42,97520661;8,972845336;74,85242031;20,42502952;240,0758534;15,17067004;14,91782554;18,71049305;11,63084703;8,217446271;294,1247002;26,73860911;57,31414868;21,10311751;32,4940048;49,28057554;23,86091127;173,5436893;76,09223301;126,3349515;90,77669903;30,09708738;35,4368932;85,19417476
Q13153;740,8;141,6;54,5;28,9;8,3;10,2;1,8;17,7;614;178,2;46,8;42,9;636,7;200,6;326,2;0,3;78,9;1,8;2,3;2,1;442,9;191;132;31;11,9;39,7;45,6;301;68,1;82,4;41;52,3;32,7;427,8;165,6;43,3;18,1;28,4;482,5;106,8;52,8;67,7;79,1;19,4;55,8;34,8;12,8;125,2;60,5;204,5;57,2;55,9;42,5;16,7;;;;;;;;90,02320186;32,01856148;53,77030162;80,7424594;93,387471;111,2529002;116,5893271;292,5294889;13,76146789;433,9449541;5,242463958;360,6815203;19,00393185;17,03800786;50,01725923;22,57507767;16,0856058;15,32619952;17,53538143;19,71004487;23,61063169;82,43123336;52,79503106;103,1943212;19,60958296;168,7666371;70,62999113;86,19084562;74,08844065;77,57951901;29,55779674;25,67882079;18,92940264;31,37620379;27,86579683;30,75489282;16,71326499;17,39670705;27,64833799;22,18080149;93,72579396;45,39116964;48,56700232;61,58017041;71,10766847;69,40356313;39,89155693
Q13158;72,4;205,2;64,9;54,4;29,1;0,2;13,2;2,5;80,2;125,8;57,4;32,5;89,1;62,8;188,1;6;118;6,2;0,4;6,3;73,8;74,6;84,6;62,2;77,2;13,1;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;139,0547264;141,2935323;72,22222222;112,8524046;106,384743;113,681592;100,4975124;;;;;;;;28,52760736;28,42535787;278,9366053;92,02453988;237,1165644;73,21063395;73,21063395;82,06734534;32,26311668;60,61080658;34,92560689;71,88723571;44,79248238;32,26311668;122,0176141;15,21216974;90,3122498;1,521216974;100,4003203;51,96156926;;;;;;;;;;;;;;76,06506584;221,3787761;175,1355538;222,8505035;136,0960496;102,2463207;112,7807901
Q13162;357,2;142,1;223,1;10,8;443,5;99,4;244,7;40,2;207,1;121,9;118,3;466,3;166,5;155,2;198,9;11,3;13,3;269,9;5,2;2,3;;;;;;;;42,2;20;13,8;46,8;31,5;45,4;38,2;30,8;76,9;27,8;57,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;138,0910683;27,18914186;43,8704028;36,558669;23,24868651;32,61821366;38,17863398;78,45171588;12,60973663;147,3264166;8,619313647;95,53072626;120,5905826;88,44221106;70,68676717;106,3651591;38,94472362;24,2881072;70,51926298;98,71794872;154,0064103;110,0160256;59,77564103;94,79166667;94,39102564;104,4070513;124,7619048;51,23809524;104,0952381;121,6190476;58,47619048;118,2857143;92,0952381
Q13185;1,6;4,1;4,1;266,5;0,5;2,9;3,7;0,3;10,6;8;331,4;4,7;;;;;;;;;9,3;7,1;156,3;314,7;1,6;52,6;22,8;0,4;3,2;2,1;58,2;0,4;22,6;0;5,3;17,1;0,5;0,1;3,3;12,8;1,9;751,7;1,8;1;9;38,2;0,3;2,6;0,5;27,1;0,1;1,3;1,5;0,4;;;;;;;;25,51978538;0,234741784;3,118712274;4,124748491;2,649228706;2,448021462;1,441985245;14,36781609;10,95334686;8,958755916;97,73495605;14,09736308;135,9026369;21,43340095;60,42762005;2,103049422;3,540133193;4,17104802;5,187521907;9,358569926;4,416403785;;;;;;;;;;;;;;;;;;;;121,9562955;9,261186264;17,58584807;21,64412071;24,29760666;37,98126951;23,67325702
Q13200;102;23,9;15,8;61;8,6;14,2;12,5;3;188,5;99,2;59,7;15;59,2;10,2;23;41,3;21;24,3;41,5;30,8;61,6;11,3;55,7;73,9;14,8;20,2;5;38,1;15,4;7,5;19;4,7;5,7;159,6;37,9;6,3;6,4;14,2;1216,6;245,1;49;40,4;123,5;67,3;72,4;86,6;94,9;50,5;45,7;23,2;26,7;12,9;18,6;23,8;60,74487896;70,16759777;38,06331471;37,20670391;37,20670391;40,78212291;39,55307263;51,8611198;23,27181733;26,49358774;41,72661871;36,94088208;36,69064748;37,97309978;147,2979436;27,45098039;52,46293639;67,33620277;41,2721186;142,1329507;78,90961263;43,84844615;21,71136654;24,86164325;20,64708387;24,90421456;31,97105151;25,7556407;11,56357388;7,989690722;13,45360825;5,60137457;14,36426117;11,25429553;44,70888228;41,5639609;66,9358266;30,47173821;25,7118572;26,13684658;84,5971564;40,69905213;66,76540284;51,65876777;51,06635071;71,62322275;44,66824645;16,8676137;8,153276829;13,29831682;8,41590068;7,114718873;7,544466993;6,828220127
Q13217;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;281,9935691;276,3665595;204,5016077;169,1318328;188,9067524;156,5916399;124,1157556;;;;;;;;428,3154122;53,58422939;105,734767;81,54121864;72,04301075;96,05734767;65,05376344;172,5709372;25,19346518;197,6784179;11,17798796;114,2734308;153,9982803;154,1780822;70,68493151;60,20547945;92,46575342;77,39726027;62,39726027;277,4294671;92,47648903;168,1818182;78,9968652;140,2821317;89,65517241;120,846395;201,7052375;174,6650426;133,2521315;156,7600487;133,9829476;156,5164434;144,2143727
Q13228;161,9;24,1;2,4;7,2;6,4;9;7,2;3,1;360,3;139,4;28,6;24;68,3;14,8;46,4;41,2;36,5;25,3;2;122,4;822,4;177,8;64,5;68,3;87,5;48,6;95,6;53,9;10,7;30,2;9,7;18,9;16,3;160,3;57,1;12,6;19,1;15;560,6;92,4;114,6;31,5;142,6;30,8;117,3;33,3;64,2;20,1;9,8;9,2;4,6;5,2;5,5;6;6,658271683;1,096594785;7,492523217;3,316018679;2,801825909;4,785140878;2,565716984;7,314370151;6,261544145;4,774658293;8,865903214;9,687846324;10,22349464;15,22903583;4,799273623;5,097606849;4,916012712;31,56495233;7,393475582;17,60166029;7,341591543;5,244239631;7,723502304;2,958525346;3,216589862;3,391705069;6,820276498;3,612903226;1,861661874;3,047273094;1,891932799;2,209777509;1,205791837;1,271378841;12,91512915;4,324723247;9,852398524;12,93726937;7,431734317;5,468634686;8,003183587;4,421648391;7,649451716;8,922886452;12,23912274;7,260346657;7,649451716;7,288552256;3,900073085;3,003122716;1,960002658;1,621154741;2,099528271;1,853697429
Q13231;;;;;;;;;23,5;54,2;85,1;36,5;;;;;;;;;;;;;;;;41,4;87;116,9;150,2;143;170;;;;;;66,1;186;87,9;93,3;139,2;101,1;121;175,1;;;;;;;;;85,22427441;82,32189974;427,176781;173,878628;412,4010554;217,1503958;203,6939314;87,56906077;79,28176796;41,16022099;78,45303867;55,24861878;83,42541436;107,7348066;57,21455458;815,6838143;34,00250941;903,3877039;50,4391468;237,1392723;373,5257215;51,85758514;106,1919505;84,52012384;90,09287926;76,16099071;156,6563467;119,504644;;;;;;;;;;;;;255,9223301;128,1553398;239,8058252;157,6699029;137,4757282;142,7184466;141,9417476;;;;;;;
Q13287;1,6;13,3;22,3;151,8;3,9;4,4;10,3;9,9;18,7;45,5;172,2;134,3;58,7;6;7,8;304,2;227,2;37,6;216,2;297,3;8,1;19,4;112,9;182,4;19,1;34,5;42,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;109,4903339;104,8330404;85,23725835;99,38488576;130,3163445;96,30931459;104,4815466;67,74441878;113,2409546;159,3533487;94,68822171;97,69053118;72,05542725;73,44110855;29,38218391;36,42241379;25,46695402;125,3232759;20,97701149;135,7399425;46,94683908;100,8849558;59,02654867;39,73451327;35,84070796;64,15929204;45,66371681;84,51327434;137,4655647;171,3498623;144,9035813;146,5564738;169,8347107;198,3471074;68,56846473;96,05809129;86,92946058;76,86721992;48,9626556;63,90041494;;;;;;;;81,58044343;35,5884025;38,54462763;39,22683343;32,57532689;41,21660034;30,30130756
Q13303-2;;;;;;;;;3,1;3,1;170,4;3,2;;;;;;;;;4,6;4,6;650;308,1;12,2;272,7;144,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;139,4062078;303,1039136;136,3022942;133,1983806;124,291498;143,9946019;174,8987854;330,6569343;109,4890511;117,3357664;112,0437956;205,1094891;171,8978102;151,0948905;1023,745819;102,006689;215,0501672;96,32107023;213,0434783;134,7826087;156,187291;329,2834891;68,69158879;56,54205607;53,1152648;56,38629283;89,25233645;61,52647975;73,59098229;224,4766506;113,0434783;99,35587762;190,4991948;158,1320451;;;;;;;364,957265;92,64957265;222,7350427;95,55555556;75,21367521;195,8974359;96,92307692;352,8017241;110,1293103;90,30172414;169,3965517;53,44827586;143,1034483;53,6637931
Q13310;195,4;83,9;143,4;87,1;29,2;15,3;29,6;10,2;77,4;64,5;64,5;57,8;;;;;;;;;130,4;48,5;176,4;59,9;99,1;4,5;11,5;;;;;;;;;;;;;;;;;;;;239,5;265,2;173,7;149,5;271,8;67,9;89,2;111,8;149,9442586;153,7904125;74,19175028;63,5451505;91,75027871;76,2541806;95,31772575;84,61088356;25,39496782;44,23639555;78,05734348;110,4739614;87,24400234;39,37975424;;;;;;;;114,9739583;24,54427083;30,72916667;30,01302083;46,875;30,59895833;46,35416667;61,73493976;6,939759036;57,73493976;4,337349398;41,78313253;42,45783133;46,20253165;13,96925859;13,87884268;14,82820976;11,48282098;20,07233273;58,47159377;33,4841629;34,84162896;18,04927099;37,355455;35,14328808;22,87581699;83,3535109;61,98547215;117,1912833;98,062954;48,60774818;62,71186441;48,78934625
Q13347;;;;;;;;;;;;;;;;;;;;;1046,8;366,5;116,7;58,9;603,2;49,7;60,4;66,5;40,4;52,6;135,1;45,8;39,1;;;;;;;;;;;;;;490,4;336;236,6;108,7;330,6;267,9;122,4;223,3;175,7446809;225,8723404;53,36170213;63,31914894;71,65957447;57,78723404;83,23404255;118,487395;46,32352941;58,82352941;60,08403361;63,34033613;44,64285714;49,68487395;98,36552749;31,35215453;15,30460624;84,39821694;32,24368499;91,60475483;58,17236256;241,1464968;90,31847134;33,24840764;50,06369427;48,91719745;80,25477707;49,55414013;156,9002123;136,0934183;126,7515924;107,4309979;141,1889597;199,1507431;134,8821549;32,45791246;86,5993266;36,83501684;55,69023569;31,85185185;238,6449184;98,74529486;116,9385194;110,7904642;82,30865747;104,7678795;87,07653701;215,3950954;114,3051771;144,1416894;121,3896458;106,4032698;110,8991826;114,7138965
Q13404;1189,2;164,8;71,6;17,5;77,1;106,8;176,4;62,6;1857,5;349,1;22,4;101,5;984,7;327,1;286,6;7,8;11,4;7,1;1,9;4,7;617,9;121,1;27,1;21;30,9;30,3;2,4;340,7;39,8;15,3;14;21,4;0,5;335,8;188,6;39,2;59,6;62,3;964,9;114,4;35,7;3,9;122,1;49,9;147,9;15;260,3;58,4;24,6;35,6;13,8;33,7;32,1;23,3;60,46808511;44,12765957;36,08510638;38,25531915;55,23404255;43,74468085;35,06382979;53,54760461;54,57853244;46,20982414;47,7865373;38,75075804;37,96240146;52,45603396;45,8975634;21,43212332;32,52113376;55,84286425;114,2217802;41,42217802;72,84932869;36,93147362;13,22013341;15,58520315;10,85506367;7,034566404;19,46634324;14,31170406;;;;;;;65,17311609;100,101833;64,05295316;85,74338086;21,48676171;65,78411405;103,0529172;79,78290366;130,936228;87,58480326;101,8317503;91,18046133;101,4246947;45,37177542;22,0030349;33,00455235;35,35660091;26,25189681;53,79362671;12,4430956
Q13409;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,5;4,3;7,5;38,5;9,8;25,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23,91752577;5,319587629;7,051546392;10,02061856;6,762886598;7,505154639;9,402061856;25,22243714;10,32882012;12,49516441;43,52030948;16,28626692;57,0212766;31,14119923;65,27104451;31,37946232;16,8356104;17,76112825;14,41163508;21,19876598;22,1683561;;;;;;;162,5931446;30,5514158;56,70640835;16,16989568;23,47242921;30,47690015;;;;;;;;107,5268817;759,1397849;848,6021505;1165,591398;1060,645161;1072,258065;826,8817204
Q13464;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100,3109453;128,6069652;72,57462687;70,95771144;92,91044776;90,98258706;66,16915423;181,4935065;59,82142857;59,74025974;158,8474026;135,2272727;125,8116883;86,12012987;104,3239533;10,50102951;76,66437886;37,26835964;65,33973919;89,43033631;29,30679478;143,9971751;35,66384181;23,72881356;20,83333333;36,5819209;25,98870056;28,31920904;72,3316913;26,76518883;53,36617406;21,92118227;75,0410509;45,73070608;68,59259259;31,25925926;34,51851852;26,41975309;11,01234568;17,82716049;94,18695994;42,26237235;76,19795758;25,45168892;26,86567164;75,8837392;24,82325216;95,6109134;48,27995255;69,03914591;56,64294187;33,7485172;31,13879004;20,52194543
Q13492;;;;;;;;;120,9;89,2;165,1;57,1;;;;;;;;;84,6;56,3;432,8;247;67,5;178,9;54,9;174,9;133;61,1;151,6;29,8;151,7;;;;;;;;;;;;;;;;;;;;;;168,0422265;182,6295585;86,66026871;43,66602687;49,32821497;73,32053743;47,12092131;;;;;;;;229,7112462;35,79027356;46,27659574;95,44072948;66,33738602;103,8753799;62,91793313;;;;;;;;44,18212479;71,50084317;54,89038786;37,01517707;63,82799325;72,25969646;177,8425656;40,23323615;84,69387755;33,74635569;61,1516035;30,4664723;360,6828194;50,88105727;117,5110132;50;70,81497797;72,68722467;46,14537445;95,20295203;27,3800738;30,25830258;43,02583026;30,99630996;34,39114391;26,34686347
Q13526;328,9;129;144,4;23,1;24,8;8,2;22;9,3;386,7;138,4;56,8;52,1;118;55,4;127,4;0,5;1,1;0,9;0,1;0,5;452,8;31;35,1;12,2;32,2;12,4;0,3;401,8;61,9;33,3;19,4;3,4;2,1;370,2;26,9;15;13,9;19,3;601,3;44,6;17;9,4;38,8;19,3;0,8;1;430,3;111,4;91,8;169,7;80,9;51,2;60,4;50,7;;;;;;;;44,85825459;29,57198444;32,85158421;47,41523068;50,86158977;76,32017788;27,4041134;56,53170359;4,239877769;29,87012987;17,26508785;13,36898396;30,29029794;15,66080978;80,92708836;25,39835828;17,96233704;11,8300338;27,18493481;18,83148238;19,79719942;;;;;;;38,09325562;8,534554538;11,86511241;8,451290591;9,741881765;3,580349709;64,02569593;18,2012848;43,7544611;3,640256959;5,424696645;23,69735903;4,639543183;;;;;;;
Q13561;489,5;120,8;277,2;7,9;145,5;92,1;92,8;18,4;820,3;607,2;14,4;159,2;295,1;311,6;436,3;4,5;36;2,4;4;4,4;949,5;398,7;6,1;8,2;71,5;8,6;11,4;262,3;123,1;89,1;53,5;64,7;25,7;418,4;22;6,1;5,4;9,9;1205,3;338,1;356,4;11,5;396,9;118,2;42,4;16,7;145,1;101,4;75,7;54,2;46,5;69,3;83,6;83,5;89,64285714;103,7244898;63,21428571;85,91836735;25,96938776;65,66326531;25,66326531;37,26904011;58,08922938;46,95808923;58,35962145;133,9342046;81,88373141;33,70887787;15,08526454;7,389593354;75,07651946;11,23742895;12,85526891;18,97682554;11,10625273;109,5739808;20,15574897;78,60742098;38,34173156;52,45075584;18,8731104;23,591388;245,8752515;19,01408451;118,61167;21,93158954;235,3118712;38,93360161;49,39626784;35,67508233;18,00219539;19,75850714;19,3194292;21,18551043;53,70036101;116,1552347;104,6931408;45,12635379;105,9566787;34,11552347;134,1155235;60,4147881;249,864743;199,3688007;296,393147;157,7096483;253,471596;183,4986474
